Capacitance 1 (pF),Capacitance 2 (pF),Capacitance 3 (pF),Capacitance 4 (pF),Capacitance 5 (pF),Capacitance 6 (pF),Capacitance 7 (pF),Capacitance 8 (pF),Capacitance 9 (pF),Capacitance 10 (pF),Capacitance 11 (pF),Capacitance 12 (pF),Capacitance 13 (pF),Capacitance 14 (pF),Capacitance 15 (pF),Capacitance 16 (pF),Timecode(device), Timer(device), Timecode(master),hand_x, hand_y, hand_z,index_00_x, index_00_y, index_00_z,index_01_x, index_01_y, index_01_z,index_02_x, index_02_y, index_02_z,index_03_x, index_03_y, index_03_z,middle_00_x, middle_00_y, middle_00_z,middle_01_x, middle_01_y, middle_01_z,middle_02_x, middle_02_y, middle_02_z,middle_03_x, middle_03_y, middle_03_z,pinky_00_x, pinky_00_y, pinky_00_z,pinky_01_x, pinky_01_y, pinky_01_z,pinky_02_x, pinky_02_y, pinky_02_z,pinky_03_x, pinky_03_y, pinky_03_z,ring_00_x, ring_00_y, ring_00_z,ring_01_x, ring_01_y, ring_01_z,ring_02_x, ring_02_y, ring_02_z,ring_03_x, ring_03_y, ring_03_z,thumb_01_x, thumb_01_y, thumb_01_z,thumb_02_x, thumb_02_y, thumb_02_z,thumb_03_x, thumb_03_y, thumb_03_z
261.7,336,218.5,130.7,184.8,147.8,157.6,153.8,145,162.2,143.9,127.1,120.3,103,130,73,120855019,1529900,12:08:55:016,0,0,0,2.366332193941706e-15,3.9999999999999982,2.9134275126744926,-5.784138996803198,-5.64603186866423,-1.384860589533235,-2.799879752686244e-16,-1.892901876900473e-16,3.9322149911145083,-2.7319857865183685e-16,8.440023929001328e-18,3.5389934920030597,-7.9999999999999964,-2.9999999999999987,6.828200964075775,7.7007459719153575,3.716713434153264,-4.907056251435735,-4.853042031018571e-20,3.1040450011034527e-22,0.7329269009018775,8.939661184023469e-21,1.5529794853794355e-18,0.6596342108116903,-26.999999999999993,-14.99999999999999,10.775078656373921,37.57734776946225,16.181073403839843,1.0648329873062023,-2.646070113640141e-16,-4.64175269524613e-17,1.4214412594695232,-1.1064537372696545e-16,-1.7271213059248573e-16,1.2792971335225725,-14.999999999999993,-8.999999999999988,6.7981809728381375,20.213978584976307,9.483841107083173,-2.145281725838323,3.9099597113165664e-16,-5.246338757142304e-17,0.8106281770050627,-6.041067851091546e-16,3.8461937559090804e-18,0.7295653593045563,90,31.65364629156031,0,-1.8795935422671673e-15,-1.7082177950148692e-15,34.310980711849886,-2.3573328513443934e-16,1.2354257976991919e-17,6.000000000000001
262.6,336.3,218.6,130.8,185.3,148.1,157.2,154.2,144.7,162.6,143.6,126.9,120.2,102.8,129.7,73,120855020,1529916,12:08:55:017,0,0,0,1.8183394753446793e-15,3.999999999999998,2.9151246041444248,-5.784789823076196,-5.648192717064413,-1.4007736558990969,-4.042571766613756e-16,-1.8480491190720263e-16,3.9953772683389017,1.092777432592927e-15,-3.430219987854195e-17,3.5958395415050104,-7.9999999999999964,-2.9999999999999996,6.828429654410385,7.700605639766114,3.716974549411318,-4.9092178238053705,-3.8551455059924716e-20,1.5532849973236275e-18,0.7363220591374701,8.981072171500237e-21,1.5529792464466845e-18,0.6626898532237225,-26.999999999999986,-14.99999999999999,10.774195926982186,37.577556989324535,16.176849001033755,1.072198498481789,2.679688254702817e-15,-8.2165289454116e-17,1.3882538122337749,-7.237244950498619e-17,1.995856154182107e-16,1.2494284310103971,-14.999999999999993,-8.99999999999999,6.797766347323412,20.21421341608386,9.482833883129441,-2.141424267259497,-3.074876925230171e-16,2.1246341063741134e-18,0.7917756255860965,9.594296277927955e-16,-5.56635053801905e-17,0.712598063027487,90,31.578627241175894,0,-1.52794043417131e-15,-5.681592367417608e-16,34.34223864951009,-2.2332627012736367e-16,1.1704033872939715e-17,6.000000000000005
261.4,335.8,218.7,131,185,148.1,157.7,154,144.7,162.3,143.8,126.9,120.2,103.2,130.1,73,120855021,1529933,12:08:55:017,0,0,0,2.4535128537185055e-15,3.999999999999996,2.914955805398566,-5.784726783101481,-5.64807487500151,-1.399180976336902,1.9866408382128538e-16,-6.922851211777985e-18,3.991559150162319,-4.0360479122711546e-16,-1.8622538185159414e-16,3.59240323514609,-7.9999999999999964,-2.9999999999999996,6.828411710279031,7.700616548917056,3.716949639799705,-4.909048815975253,4.853041138500538e-20,-3.117967913769542e-22,0.7362144232538251,0,0,0.6625929809284432,-26.999999999999986,-14.99999999999999,10.774353896561346,37.577565146837365,16.17778892911668,1.0710281231236953,5.590407029749892e-17,-6.785151368902067e-19,1.390744705979068,-1.7959504376090448e-16,5.166090539299448e-17,1.251670235381162,-14.999999999999986,-8.999999999999991,6.797842664371041,20.21417705746591,9.483105541353702,-2.142102011066178,3.2922921842136826e-16,-2.278926566538394e-18,0.7931907704842129,3.4817600845522413e-16,4.752806910892087e-17,0.7138716934357917,89.99999999999999,31.58260887776438,-3.7335452156692745e-15,1.3423846997224015e-14,1.3401038554208149e-17,34.34057963426486,0,0,5.999999999999999
261.5,335.4,218.4,130.4,184.8,147.5,157.4,153.8,144.8,162.2,143.6,126.8,120.1,103,129.9,72.9,120855022,1529950,12:08:55:018,0,0,0,4.309215468967527e-15,3.9999999999999956,2.9148743505891463,-5.784693577125293,-5.647855854488692,-1.3984289683335747,5.64238402405963e-16,-2.1856208533017558e-16,3.9905039449793853,-3.166372884265862e-16,2.088094276624129e-16,3.591453550481445,-7.9999999999999964,-2.9999999999999987,6.8283846391998,7.7006332508222295,3.7169226082984212,-4.908792415373885,9.978402282899094e-21,1.5529731585057545e-18,0.7362811988082985,0,0,0.6626530789274689,-26.99999999999999,-14.999999999999996,10.774386345302373,37.57751871383404,16.17778776083692,1.0706317356562483,-2.2448760815367166e-15,7.697393386100322e-17,1.3921604922596464,6.801756240681049e-16,-7.437338658055889e-18,1.252944443033682,-14.99999999999999,-8.999999999999988,6.797848676454049,20.214167330175,9.483040637454598,-2.1421876857788327,3.5252372145604714e-16,-2.4426457922614034e-18,0.7939951073038646,-9.131562169243709e-17,5.0266586903260504e-17,0.7145955965734792,89.99999999999999,31.583977582967073,3.733600049340521e-15,1.0108178479151945e-14,-1.4587488522463697e-15,34.3400093404304,-4.714665702688787e-16,2.4708515953983838e-17,6
261.4,335,218.3,130.6,184.8,147.4,157.1,153.7,144.8,161.7,143.7,126.8,120,102.8,129.9,72.9,120855023,1529966,12:08:55:019,0,0,0,3.3875913513270735e-15,3.9999999999999956,2.913990045332141,-5.784365517026301,-5.647370065687567,-1.3900717988470892,-2.0417185683854768e-16,2.0600562088315574e-16,3.983705664669509,-1.1921242608380146e-15,3.7311301527245507e-17,3.5853350982025574,-7.9999999999999964,-2.9999999999999987,6.827761071532696,7.701013545405852,3.7161106475595402,-4.902912035199918,-5.849455156183847e-20,-1.5526618707997813e-18,0.7352286216430531,4.853060385991907e-20,-2.802417324057767e-22,0.6617057594787474,-26.999999999999986,-14.99999999999999,10.774209568930186,37.57763109504146,16.17722653389151,1.0723354118285244,-6.441038118325231e-16,-9.157678473553603e-17,1.391688520586881,-8.98398168667032e-16,-6.472855445967808e-17,1.252519668528193,-14.99999999999999,-8.99999999999999,6.7974618408443614,20.214376824338242,9.481980883005356,-2.13863368104713,2.0697700138028409e-16,-5.1131023524594384e-17,0.7937269197259591,8.028880953861611e-16,-5.0052023029355175e-18,0.7143542277533633,89.99999999999999,31.593632001002174,0,-1.1870468691838492e-15,3.667258622919261e-16,34.33598666624908,-2.233262701273636e-16,1.1704033872939708e-17,5.999999999999997
261.5,335,218.7,130.4,184.7,147.6,157.5,154,145.1,162,143.5,126.8,119.9,103.2,130,72.9,120855024,1529983,12:08:55:021,0,0,0,2.578056653399648e-15,3.9999999999999973,2.9139342302617424,-5.784337339306036,-5.646906384895413,-1.3895885059747157,-1.6141484462308007e-16,5.616875791354171e-18,3.985921802986431,1.5523745991305328e-16,1.9402076215771476e-16,3.5873296226877867,-7.999999999999999,-2.9999999999999996,6.827728048455629,7.7010342017954185,3.716090015341328,-4.902597587658204,4.853041223751749e-20,-3.1166407169752196e-22,0.7359010413060535,0,0,0.6623109371754482,-26.999999999999986,-14.999999999999993,10.774215734719107,37.57749996196054,16.176732465253732,1.0718635247538986,1.375256213397061e-15,-6.643185127795885e-17,1.3941053955183702,-5.952300031109591e-16,1.059158913428504e-16,1.2546948559665334,-14.999999999999996,-8.999999999999993,6.797450316250248,20.214363265435885,9.481700413955737,-2.1386209053105247,-9.977818321287406e-16,6.92327640312794e-18,0.7950999702215303,-1.2411373086812156e-15,-4.1946504297037755e-17,0.7155899731993766,89.99999999999999,31.590946746264596,-3.733879309062631e-15,-8.824570656667765e-16,1.5209685074613916e-15,34.33710552238975,-1.568978974538709e-16,8.044525461176837e-16,6.0000000000000036
261.5,335.7,218.5,130.8,185.3,148,157.5,153.9,144.7,162.5,143.8,126.9,120.3,103,129.9,73.1,120855025,1530000,12:08:55:021,0,0,0,3.5370439109444445e-15,3.9999999999999956,2.9138670711265937,-5.784315436559295,-5.64704438724525,-1.3889359677895876,4.718283907067522e-16,-1.6407539877271347e-17,3.9832453761078503,2.7941300599802495e-16,1.901378803129585e-16,3.5849208384970668,-7.999999999999999,-2.9999999999999996,6.827713525808386,7.701042824838562,3.716061071276509,-4.902461996443097,-4.853041307367752e-20,3.115338427901997e-22,0.7355935406543231,0,0,0.6620341865888907,-26.999999999999993,-14.99999999999999,10.774254393902789,37.577562690957976,16.177207703875485,1.0717740152384352,7.186446627764418e-16,9.065485410808688e-17,1.3943402392281616,2.0890654734439956e-16,7.226086783006896e-17,1.2549062153053459,-14.99999999999999,-8.999999999999988,6.797464496903338,20.21436558349553,9.481864928260054,-2.1387041803166076,1.5374381413643193e-16,-1.0669562250220606e-18,0.7952333899232732,9.659483307496575e-17,4.909382134888266e-17,0.7157100509309456,90,31.59384211091154,0,5.9579962338165e-15,2.112385515965508e-15,34.335899120453526,-2.233262701273636e-16,1.1704033872939712e-17,6.000000000000001
261.4,335.7,218.5,130.9,185.3,147.9,157.4,154.4,144.7,162.3,143.6,127,119.9,103,130,73.1,120855026,1530016,12:08:55:022,0,0,0,2.9392336724749607e-15,3.9999999999999982,2.913643628872841,-5.784234119007504,-5.647013912172785,-1.3868149023380447,2.055638222112978e-16,1.917660114222129e-16,3.9777469767672327,-1.0493195067626745e-15,-1.660890957017831e-16,3.579972279090515,-7.999999999999999,-2.9999999999999987,6.8276289161809185,7.701094259106903,3.7159440331657474,-4.90166504050324,0,0,0.7350190326834996,5.749578338669585e-20,1.5526991764313676e-18,0.6615171294151488,-27,-14.99999999999999,10.77432163700511,37.57761733969764,16.177814439616746,1.0714417523116022,-3.3792486534707256e-16,5.381519458282526e-17,1.395458755340691,-1.4038323967720328e-15,1.538648920121866e-17,1.255912879806622,-14.99999999999999,-8.999999999999986,6.797462547052399,20.214374898662633,9.481963416901701,-2.1386474264976236,2.251803251671302e-16,-1.5639623380807704e-18,0.7958688256859184,-5.792596288782883e-16,3.620847992178665e-18,0.7162819431173274,89.99999999999999,31.600463443131602,-3.734260807130915e-15,-9.998525366212447e-16,1.141080057251721e-15,34.33314023202848,-1.6930491246094662e-16,8.051027702217358e-16,5.999999999999997
261.6,336.1,218.1,130.6,184.7,147.6,157.5,154,144.8,161.9,143.7,127,120.2,103.1,129.7,72.9,120855027,1530033,12:08:55:023,0,0,0,4.172217289318271e-15,3.9999999999999942,2.9137737136556843,-5.784273892580492,-5.646593196416266,-1.3880944995971098,-2.4833137793611956e-16,8.616950786997295e-18,3.97466407379967,-2.545642133289076e-16,-1.9093226670786413e-16,3.5771976664197034,-7.999999999999999,-3,6.827834164947922,7.70096961935608,3.7162337242050727,-4.903597538979966,-5.848650330223373e-20,-1.5526621739867874e-18,0.734634633639063,-5.749109568974565e-20,-1.5526993500076862e-18,0.661171170275158,-26.999999999999993,-14.999999999999993,10.774540995723408,37.5774388653451,16.178353367063682,1.069201216516158,2.5212875292143218e-15,-8.042886002494552e-17,1.3965523156237196,-8.137257816747994e-16,8.925706122115106e-18,1.256897084061348,-14.99999999999999,-8.99999999999999,6.797680565523488,20.214240341941924,9.482353280530974,-2.1407280277542595,-8.514573644130092e-16,5.561567659346112e-17,0.7964900955302198,-4.03773455530712e-17,2.5258856796927e-19,0.716841085977199,90,31.605906494591814,0,-1.6283331343186169e-15,1.1271331343604151e-15,34.330872293920095,-3.4739642019812117e-16,1.8206274913461777e-17,6.000000000000001
261.4,335.6,218.9,130.7,185.2,147.7,157.6,154.2,144.4,162.1,143.4,126.9,120,102.8,129.9,72.7,120855028,1530050,12:08:55:024,0,0,0,5.915830484854265e-15,3.999999999999996,2.913207730622007,-5.784073035471573,-5.646813298585491,-1.3826914687534702,1.5038777633705698e-16,3.9258383480668974e-16,3.980034000451706,8.195861687029377e-16,-2.5627885254036574e-17,3.5820306004065388,-7.9999999999999964,-2.9999999999999996,6.8275690963867115,7.701130526171633,3.7158571306914765,-4.901102148741812,4.853041382405429e-20,-3.1141692795124467e-22,0.7353174776102024,-8.9688192195303e-21,-1.5529793172586905e-18,0.6617857298491816,-26.99999999999999,-14.999999999999982,10.774999292504669,37.577663715468994,16.18189334314418,1.066458635002689,-1.0180907806106324e-15,6.209734707820953e-17,1.3953354436253331,2.1484645681225768e-16,4.7344567796289105e-17,1.2558018992628002,-14.999999999999996,-8.99999999999999,6.797776301983711,20.214227489211122,9.483105914423705,-2.141424167908585,-3.7892413499717257e-16,2.631538930040231e-18,0.7957986124189825,-3.7737289625364106e-16,2.358682143232374e-18,0.7162187511770847,89.99999999999999,31.596563338548258,7.468208881668934e-15,-2.938458526817153e-15,-7.566615190147321e-16,34.334765275604894,-4.05038197595386e-16,8.174570281987277e-16,6
